Ferrier,037,219,219,0,0,0,0,0
As,037,223,223,0,0,0,0,0
Fonterra,037,226,226,1,0,0,0,1
Zealand,037,237,237,0,0,0,0,0
Zealand,037,267,267,0,0,0,0,0
Still,037,279,279,0,0,0,0,0
Production,037,311,311,0,0,0,0,0
Ferrier,037,326,326,0,0,0,0,0
Herd,037,335,335,0,0,0,0,0
Still,037,353,353,0,0,0,0,0
France Telecom SA,038,16,18,1,1,1,1,1
France Telecom,038,46,47,1,0,1,1,1
France Telecom,038,83,84,1,0,1,1,1
European Court,038,109,110,0,0,0,0,0
First Instance,038,112,113,0,0,0,0,0
France Telecom,038,116,117,1,0,1,1,1
The Internet,038,127,128,0,0,0,0,0
Wanadoo,038,21,21,0,0,0,0,0
Wanadoo,038,71,71,0,0,0,0,0
Internet,038,78,78,0,0,0,0,0
Wanadoo,038,89,89,0,0,0,0,0
Two,038,100,100,0,0,0,0,0
Court,038,110,110,0,0,0,0,0
Instance,038,113,113,0,0,0,0,0
Internet,038,128,128,0,0,0,0,0
Wanadoo,038,157,157,0,0,0,0,0
New Century Financial Corp,039,134,137,1,1,1,1,0
Fremont General Corp,039,0,2,1,1,1,1,1
PR Newswire The,039,54,56,0,0,0,0,0
HSBC Holdings Plc,039,139,141,1,1,1,1,0
Fremont General,039,33,34,1,0,1,1,1
PR Newswire,039,54,55,0,0,0,0,0
Newswire The,039,55,56,0,0,0,0,0
US Securities,039,91,92,0,1,1,1,0
Century Financial,039,135,136,0,1,1,1,0
Fremont General,039,161,162,1,0,1,1,1
Including,039,214,214,0,0,0,0,0
Federal Deposit Insurance Corp,040,95,98,1,1,1,1,0
Fremont General Corp,040,0,2,1,1,1,1,1
Commissioner John Garamendi,040,126,128,0,0,0,0,0
The Los Angeles,040,147,149,0,0,0,0,0
Comstock Insurance Co,040,179,181,1,1,1,1,0
Fremont Indemnity Co,040,187,189,1,1,1,1,1
The California,040,32,33,0,0,0,0,1
Deposit Insurance,040,96,97,0,0,0,1,0
In June,040,122,123,0,0,0,0,0
Commissioner John,040,126,127,0,0,0,0,0
John Garamendi,040,127,128,0,0,0,0,0
The Los,040,147,148,0,0,0,0,0
Angeles,040,49,49,0,0,0,0,0
Fremont,040,55,55,1,0,1,1,1
Fremont,040,70,70,1,0,1,1,1
Shares,040,83,83,0,0,0,0,0
Garamendi,040,128,128,0,0,0,0,0
Fremont,040,132,132,1,0,1,1,1
Angeles,040,149,149,0,0,0,0,0
Fremont,040,190,190,1,0,1,1,1
Fremont,040,209,209,1,0,1,1,1
Friedman Billings Ramsey Group Inc,041,194,198,1,1,1,1,0
Fremont Investment And Loan,041,0,3,1,0,0,0,1
New Century Financial Corp,041,232,235,1,1,1,1,0
Merrill Lynch And Co,041,247,250,1,1,1,1,0
Billings Ramsey Group,041,195,197,0,1,1,1,0
General Electric Co,041,236,238,1,1,1,1,0
First Franklin Financial,041,243,245,1,1,1,1,0
Investment And,041,1,2,0,0,0,1,0
Fremont Investment,041,86,87,1,0,0,0,1
Robert Clafford,041,126,127,0,0,0,0,0
UBS AG,041,191,192,1,1,1,1,0
Billings Ramsey,041,195,196,0,0,1,1,0
Ramsey Group,041,196,197,0,1,1,1,0
Century Financial,041,233,234,0,1,1,1,0
WMC Mortgage,041,240,241,0,0,0,0,1
Lynch And,041,248,249,0,0,0,1,0
Change,041,112,112,0,0,0,0,0
Clafford,041,127,127,0,0,0,0,0
Fremont,041,133,133,1,0,0,0,1
Clafford,041,148,148,0,0,0,0,0
Sub-prime,041,199,199,0,0,0,0,0
Other,041,218,218,0,0,0,0,0
Mortgage,041,241,241,0,0,0,0,1
Tokyo Russian Premier Mikhail Fradkov,042,178,182,0,0,0,0,0
Royal Dutch Shell Plc,042,11,14,1,1,1,1,0
Tokyo Russian Premier Mikhail,042,178,181,0,0,0,0,0
Russian Premier Mikhail Fradkov,042,179,182,0,0,0,0,0
March Igor Bakhtin,042,42,44,0,0,0,0,1
Japan South Korea,042,129,131,0,0,0,0,0
North America The,042,133,135,0,0,0,0,0
Tokyo Russian Premier,042,178,180,0,0,0,0,0
Russian Premier Mikhail,042,179,181,0,0,0,0,0
Premier Mikhail Fradkov,042,180,182,0,0,0,0,0
OAO Gazprom,042,0,1,1,1,1,1,1
Dutch Shell,042,12,13,0,0,0,1,0
March Igor,042,42,43,0,0,0,0,1
Igor Bakhtin,042,43,44,0,0,0,0,0
Japan South,042,129,130,0,0,0,0,0
America The,042,134,135,0,0,0,0,0
Tokyo Russian,042,178,179,0,0,0,0,0
Russian Premier,042,179,180,0,0,0,0,0
Premier Mikhail,042,180,181,0,0,0,0,0
Mikhail Fradkov,042,181,182,0,0,0,0,0
Sakhalin-2,042,17,17,0,0,0,0,0
We're,042,37,37,0,0,0,0,0
Bakhtin,042,44,44,0,0,0,0,0
Gazprom,042,48,48,1,0,1,1,1
Gazprom,042,69,69,1,0,1,1,1
Sakhalin-2,042,82,82,0,0,0,0,0
Shell,042,87,87,1,0,0,1,0
Sakhalin-2,042,114,114,0,0,0,0,0
Shell,042,158,158,1,0,0,1,0
Mitsubishi,042,164,164,1,0,0,0,0
Mitsui,042,168,168,1,0,0,0,0
Gazprom,042,175,175,1,0,1,1,1
Fradkov,042,176,176,0,0,0,0,0
Fradkov,042,182,182,0,0,0,0,0
Ukrainian Energy Minister Yuri Boyko,043,45,49,0,0,0,0,0
Ukrainian Energy Minister Yuri,043,45,48,0,0,0,0,0
Energy Minister Yuri Boyko,043,46,49,0,0,0,0,0
Ukrainian Energy Minister,043,45,47,0,0,0,0,0
Energy Minister Yuri,043,46,48,0,0,0,0,0
Minister Yuri Boyko,043,47,49,0,0,0,0,0
OAO Gazprom,043,0,1,1,1,1,1,1
Alexei Miller,043,41,42,0,0,0,0,0
Ukrainian Energy,043,45,46,0,0,0,0,0
Energy Minister,043,46,47,0,0,0,0,0
Minister Yuri,043,47,48,0,0,0,0,0
Yuri Boyko,043,48,49,0,0,0,0,0
Ukraine It,043,91,92,0,0,0,0,1
Italy Ukraine,043,113,114,0,0,0,0,1
Lucian Kim,043,168,169,0,0,0,0,0
Daniel Tilles,043,183,184,0,0,0,0,0
Gazprom,043,37,37,1,0,1,1,1
Miller,043,42,42,0,0,0,0,0
Boyko,043,49,49,0,0,0,0,0
No,043,71,71,0,0,0,0,0
Gazprom,043,76,76,1,0,1,1,1
Gazprom,043,142,142,1,0,1,1,1
Kim,043,169,169,0,0,0,0,0
Tilles,043,184,184,0,0,0,0,0
The Megan Mullally Show Ratings,044,150,154,0,0,0,0,0
The Megan Mullally Show,044,150,153,0,0,0,0,0
Megan Mullally Show Ratings,044,151,154,0,0,0,0,0
The Geraldo Rivera Show,044,278,281,0,0,0,0,1
Nielsen Media Research Syndication,044,320,323,0,0,0,0,0
The O'Reilly Factor,044,67,69,0,0,0,0,0
The Megan Mullally,044,150,152,0,0,0,0,0
Megan Mullally Show,044,151,153,0,0,0,0,0
Mullally Show Ratings,044,152,154,0,0,0,0,0
Horizon Media Inc,044,174,176,1,1,1,1,0
A Current Affair,044,244,246,0,0,0,0,0
The Geraldo Rivera,044,278,280,0,0,0,0,1
Geraldo Rivera Show,044,279,281,0,0,0,0,1
Oprah Winfrey Show,044,315,317,0,0,0,0,0
Nielsen Media Research,044,320,322,0,0,0,1,0
Media Research Syndication,044,321,323,0,0,0,1,0
News Corp,044,0,1,1,1,1,1,1
At Large,044,8,9,0,0,0,0,0
Geraldo Rivera,044,11,12,0,0,0,0,1
Fox Television,044,43,44,0,0,0,0,1
The O'Reilly,044,67,68,0,0,0,0,0
O'Reilly Factor,044,68,69,0,0,0,0,0
Roger Ailes,044,117,118,0,0,0,0,0
NBC Universal,044,143,144,0,0,0,0,0
The Megan,044,150,151,0,0,0,0,0
Megan Mullally,044,151,152,0,0,0,0,0
Mullally Show,044,152,153,0,0,0,0,0
Show Ratings,044,153,154,0,0,0,0,0
Brad Adgate,044,164,165,0,0,0,0,0
Class A,044,199,200,0,0,0,0,0
News Corp,044,203,204,1,1,1,1,1
Rupert Murdoch,044,207,208,0,0,0,0,0
Competitive' The,044,231,232,0,0,0,0,0
A Current,044,244,245,0,0,0,0,0
Current Affair,044,245,246,0,0,0,0,0
Fox Rivera,044,253,254,0,0,0,0,1
The Geraldo,044,278,279,0,0,0,0,1
Geraldo Rivera,044,279,280,0,0,0,0,1
Rivera Show,044,280,281,0,0,0,0,1
Rivera Live,044,291,292,0,0,0,0,1
Jeopardy Wheel,044,309,310,0,0,0,0,0
Oprah Winfrey,044,315,316,0,0,0,0,0
Winfrey Show,044,316,317,0,0,0,0,0
Nielsen Media,044,320,321,0,0,0,1,0
Media Research,044,321,322,0,0,0,1,0
Research Syndication,044,322,323,0,0,0,0,0
Cecile Daurat,044,342,343,0,0,0,0,0
Emma Moody,044,357,358,0,0,0,0,0
Channel,044,6,6,0,0,0,0,0
Large,044,9,9,0,0,0,0,0
Saturday,044,20,20,0,0,0,0,0
Sunday,044,22,22,0,0,0,0,0
Geraldo,044,37,37,0,0,0,0,1
Large,044,39,39,0,0,0,0,0
Television,044,44,44,0,0,0,0,0
Factor,044,69,69,0,0,0,0,0
Fox,044,80,80,0,0,0,0,1
Ailes,044,118,118,0,0,0,0,0
Geraldo,044,129,129,0,0,0,0,1
Large,044,131,131,0,0,0,0,0
Universal,044,144,144,0,0,0,0,0
Ratings,044,154,154,0,0,0,0,0
Adgate,044,165,165,0,0,0,0,0
Murdoch,044,208,208,0,0,0,0,0
Geraldo,044,236,236,0,0,0,0,1
Large,044,238,238,0,0,0,0,0
Affair,044,246,246,0,0,0,0,0
Fox,044,261,261,0,0,0,0,1
Show,044,281,281,0,0,0,0,0
Live,044,292,292,0,0,0,0,0
Wheel,044,310,310,0,0,0,0,0
Fortune,044,312,312,0,0,0,0,0
Show,044,317,317,0,0,0,0,0
Syndication,044,323,323,0,0,0,0,0
Adgate,044,333,333,0,0,0,0,0
Daurat,044,343,343,0,0,0,0,0
Moody,044,358,358,0,0,0,0,0
General Motors Corp,045,0,2,1,1,1,1,0
Gunn Pontiac-GMC Truck,045,107,109,0,0,0,0,0
Ford Motor Co,045,137,139,1,1,1,1,0
Toyota Motor Corp,045,156,158,1,1,1,1,0
John McDonald,045,32,33,0,0,0,0,0
Guy Sensiba,045,101,102,0,0,0,0,0
Gunn Pontiac-GMC,045,107,108,0,0,0,0,0
Pontiac-GMC Truck,045,108,109,0,0,0,0,0
Hummer H1,045,192,193,0,0,0,0,0
McDonald,045,33,33,0,0,0,0,0
GM,045,67,67,1,0,0,0,1
We're,045,83,83,0,0,0,0,0
Sensiba,045,102,102,0,0,0,0,0
Truck,045,109,109,0,0,0,0,0
GM,045,113,113,1,0,0,0,1
Sensiba,045,159,159,0,0,0,0,0
GM,045,161,161,1,0,0,0,1
McDonald,045,182,182,0,0,0,0,0
Some,045,187,187,0,0,0,0,0
McDonald,045,199,199,0,0,0,0,0
GM,045,211,211,1,0,0,0,1
GM,045,238,238,1,0,0,0,1
Trace,045,260,260,0,0,0,0,0
Russian Economy Minister German Gref,046,0,4,0,0,0,0,1
Russian Economy Minister German,046,0,3,0,0,0,0,0
Economy Minister German Gref,046,1,4,0,0,0,0,1
Royal Dutch Shell Plc,046,97,100,1,1,1,1,0
Russian Economy Minister,046,0,2,0,0,0,0,0
Economy Minister German,046,1,3,0,0,0,0,0
Minister German Gref,046,2,4,0,0,0,0,1
Federal Security Service,046,196,198,0,0,0,0,0
Interior Ministry The,046,208,210,0,0,0,0,0
Russian Economy,046,0,1,0,0,0,0,0
Economy Minister,046,1,2,0,0,0,0,0
Minister German,046,2,3,0,0,0,0,0
German Gref,046,3,4,0,0,0,0,1
OAO Gazprom,046,12,13,1,1,1,1,1
Krasnoyarsk Siberia,046,54,55,0,0,0,0,0
Dutch Shell,046,98,99,0,0,0,1,0
OAO Morion,046,184,185,1,1,1,1,0
Federal Security,046,196,197,0,0,0,0,0
Security Service,046,197,198,0,0,0,0,0
Soviet KGB,046,204,205,0,0,0,0,0
Interior Ministry,046,208,209,0,0,0,0,0
Ministry The,046,209,210,0,0,0,0,0
Gref,046,4,4,0,0,0,0,1
Gazprom,046,35,35,1,0,1,1,1
Gref,046,49,49,0,0,0,0,1
Siberia,046,55,55,0,0,0,0,0
If,046,57,57,0,0,0,0,0
Gazprom,046,84,84,1,0,1,1,1
Sakhalin-2,046,95,95,0,0,0,0,0
Gazprom,046,167,167,1,0,1,1,1
Gazprombank,046,172,172,1,0,0,0,0
Service,046,198,198,0,0,0,0,0
Morion,046,219,219,1,0,1,1,0
Covent Garden Capital And Counties,047,118,122,0,0,0,0,1
Covent Garden Gary Marcuccilli,047,86,89,0,0,0,0,1
Covent Garden Capital And,047,118,121,0,0,0,0,1
Garden Capital And Counties,047,119,122,0,0,0,0,1
Liberty International Plc,047,0,2,1,1,1,1,0
Royal Opera House,047,15,17,0,0,0,0,1
Covent Garden Gary,047,86,88,0,0,0,0,1
Garden Gary Marcuccilli,047,87,89,0,0,0,0,1
Capital And Counties,047,95,97,0,0,0,0,0
Royal Opera House,047,108,110,0,0,0,0,1
Covent Garden Capital,047,118,120,0,1,1,1,1
Garden Capital And,047,119,121,0,0,0,1,1
Capital And Counties,047,120,122,0,0,0,1,0
Royal Opera,047,15,16,0,0,0,0,1
Opera House,047,16,17,0,0,0,0,1
Covent Garden,047,31,32,0,0,1,1,1
Fred Perry,047,43,44,0,0,0,0,0
In August,047,57,58,0,0,0,0,0
Covent Garden,047,62,63,0,0,1,1,1
Covent Garden,047,86,87,0,0,1,1,1
Garden Gary,047,87,88,0,0,0,1,1
Gary Marcuccilli,047,88,89,0,0,0,0,0
Capital And,047,95,96,0,0,0,1,0
And Counties,047,96,97,0,0,0,0,0
Royal Opera,047,108,109,0,0,0,0,1
Opera House,047,109,110,0,0,0,0,1
Covent Garden,047,118,119,0,0,1,1,1
Garden Capital,047,119,120,0,1,1,1,1
Capital And,047,120,121,0,0,0,1,0
And Counties,047,121,122,0,0,0,0,0
Covent Garden,047,132,133,0,0,1,1,1
Marcuccilli He,047,174,175,0,0,0,0,0
House,047,17,17,0,0,0,0,1
Garden,047,32,32,0,0,1,1,1
Boots,047,40,40,0,0,0,0,0
Perry,047,44,44,0,0,0,0,0
Liberty,047,47,47,1,0,1,1,0
Web,047,54,54,0,0,0,0,0
Liberty,047,59,59,1,0,1,1,0
Garden,047,63,63,0,0,1,1,1
Marcuccilli,047,89,89,0,0,0,0,0
Liberty,047,93,93,1,0,1,1,0
Counties,047,97,97,0,0,0,0,0
House,047,110,110,0,0,0,0,1
Counties,047,122,122,0,0,0,0,0
Its,047,154,154,0,0,0,0,0
Liberty,047,164,164,1,0,1,1,0
Macquarie Bank Ltd,048,19,21,1,1,1,1,1
BHP Billiton Ltd,048,117,119,1,1,1,1,0
Rio Tinto Group,048,121,123,1,1,1,1,0
Citigroup Inc,048,60,61,1,1,1,1,0
Alan Heap,048,190,191,0,0,0,0,0
Iron,048,0,0,0,0,0,0,1
Macquarie,048,51,51,1,0,1,1,1
Iron,048,82,82,0,0,0,0,1
Vale,048,127,127,0,0,0,0,0
Macquarie,048,165,165,1,0,1,1,1
Citigroup,048,187,187,1,0,1,1,0
Heap,048,191,191,0,0,0,0,0
Statistics,048,223,223,0,0,0,0,0
Nova Capital Group Ltd,049,155,158,1,1,1,1,0
Kaye Scholer LLP,049,0,2,1,1,1,1,1
Compass Capital Partners,049,14,16,1,1,1,1,0
Financial Services Authority,049,37,39,1,0,0,0,0
Owen Watkins,049,21,22,0,0,0,0,1
Kaye Scholer,049,44,45,1,0,1,1,1
Timothy Spangler,049,80,81,0,0,0,0,0
Kaye Scholer,049,115,116,1,0,1,1,1
Capital Group,049,156,157,0,1,1,1,0
Watkins,049,22,22,0,0,0,0,1
Watkins,049,30,30,0,0,0,0,1
Owen,049,65,65,0,0,0,0,0
FSA,049,74,74,1,0,0,0,0
Spangler,049,81,81,0,0,0,0,0
Spangler,049,148,148,0,0,0,0,0
United Nations Security Council,050,243,246,0,0,0,0,0
Homeland Security At,050,73,75,0,0,0,0,0
State Condoleezza Rice,050,139,141,0,0,0,0,0
Civitas Group LLC,050,180,182,1,1,1,1,0
UN Resolution North,050,213,215,0,0,0,0,0
United Nations Security,050,243,245,0,0,0,0,0
Nations Security Council,050,244,246,0,0,0,0,0
George W Bush,050,251,253,0,0,0,0,0
North Korea China,050,335,337,0,0,0,0,1
Plastic Scintillation Most,050,350,352,0,0,0,0,0
Government Accountability Office,050,401,403,0,0,0,0,0
TSA Systems Ltd,050,422,424,1,1,1,1,0
Parney Albright,050,59,60,0,0,0,0,0
Homeland Security,050,73,74,0,0,0,0,0
Security At,050,74,75,0,0,0,0,0
After North,050,129,130,0,0,0,0,0
US Secretary,050,136,137,0,0,0,0,0
State Condoleezza,050,139,140,0,0,0,0,0
Condoleezza Rice,050,140,141,0,0,0,0,0
UN Resolution,050,213,214,0,0,0,0,0
Resolution North,050,214,215,0,0,0,0,0
United Nations,050,243,244,0,0,0,0,0
Nations Security,050,244,245,0,0,0,0,0
Security Council,050,245,246,0,0,0,0,0
George W,050,251,252,0,0,0,0,0
W Bush,050,252,253,0,0,0,0,0
Korea China,050,336,337,0,0,0,0,1
Plastic Scintillation,050,350,351,0,0,0,0,0
Scintillation Most,050,351,352,0,0,0,0,0
Gene Aloise,050,391,392,0,0,0,0,0
Government Accountability,050,401,402,0,0,0,0,0
Accountability Office,050,402,403,0,0,0,0,0
SAIC Inc,050,417,418,1,1,1,1,0
SAI Longmont,050,419,420,0,0,0,0,0
US-backed,050,7,7,0,0,0,0,0
Albright,050,60,60,0,0,0,0,0
Secretary,050,137,137,0,0,0,0,0
Rice,050,141,141,0,0,0,0,0
Such,050,169,169,0,0,0,0,0
Albright,050,176,176,0,0,0,0,0
While,050,187,187,0,0,0,0,0
Council,050,246,246,0,0,0,0,0
Bush,050,253,253,0,0,0,0,0
US-funded,050,296,296,0,0,0,0,0
Weapons,050,308,308,0,0,0,0,0
US-supplied,050,326,326,0,0,0,0,0
While,050,367,367,0,0,0,0,0
Aloise,050,392,392,0,0,0,0,0
New Zealand Oil And Gas,051,34,38,1,0,0,0,1
New Zealand Oil And Gas,051,77,81,1,0,0,0,1
New Zealand Oil And Gas,051,178,182,1,0,0,0,1
Zealand Oil And Gas,051,1,4,0,0,0,0,1
Pike River Coal Ltd,051,17,20,1,1,1,1,1
Gujarat NRE Coke Ltd,051,130,133,1,1,1,1,0
Zealand Oil And,051,1,3,0,0,0,0,1
Oil And Gas,051,2,4,0,0,0,0,1
Zealand Oil And,051,35,37,0,0,0,0,1
South Island Shareholders,051,59,61,0,0,0,0,0
Zealand Oil And,051,78,80,0,0,0,0,1
Saurashtra Fuels Pvt,051,124,126,1,0,0,0,0
Chairman Denis Wood,051,161,163,0,0,0,0,0
Zealand Oil And,051,179,181,0,0,0,0,1
Zealand Oil,051,1,2,0,0,0,0,1
Oil And,051,2,3,0,0,0,0,1
And Gas,051,3,4,0,0,0,0,1
River Coal,051,18,19,0,0,0,1,1
Pike River,051,29,30,1,0,1,1,1
Zealand Oil,051,35,36,0,0,0,0,1
Oil And,051,36,37,0,0,0,0,1
South Island,051,59,60,0,0,0,0,0
Island Shareholders,051,60,61,0,0,0,0,0
Pike River,051,71,72,1,0,1,1,1
Zealand Oil,051,78,79,0,0,0,0,1
Oil And,051,79,80,0,0,0,0,1
Pike River,051,116,117,1,0,1,1,1
NRE Coke,051,131,132,0,0,0,1,0
GNC It,051,134,135,0,0,0,0,0
Pike River,051,159,160,1,0,1,1,1
Chairman Denis,051,161,162,0,0,0,0,0
Denis Wood,051,162,163,0,0,0,0,0
James Ogden,051,166,167,0,0,0,0,0
Graeme Duncan,051,169,170,0,0,0,0,0
Zealand Oil,051,179,180,0,0,0,0,1
Oil And,051,180,181,0,0,0,0,1
Shareholders,051,61,61,0,0,0,0,0
NZOG,051,95,95,1,0,0,0,0
Zealand,051,112,112,0,0,0,0,0
Greymouth,051,120,120,0,0,0,0,0
Wood,051,163,163,0,0,0,0,0
George W Bush,052,20,22,0,0,0,0,1
Mia Baxter Szarkowski,052,192,194,0,0,0,0,0
News Corp,052,0,1,1,1,1,1,1
HarperCollins LLC,052,4,5,1,1,1,1,1
Jenna Bush,052,15,16,0,0,0,0,1
George W,052,20,21,0,0,0,0,0
W Bush,052,21,22,0,0,0,0,1
A Journey,052,25,26,0,0,0,0,0
Central America,052,39,40,0,0,0,0,0
AIDS Bush,052,62,63,0,0,0,0,1
Lisa Szarkowski,052,81,82,0,0,0,0,0
United Nations,052,91,92,0,0,1,1,0
Fund Bush,052,94,95,0,0,0,1,1
Argentina Paraguay,052,98,99,0,0,0,0,0
Unicef The,052,116,117,0,0,0,0,0
Ana' The,052,157,158,0,0,0,0,0
Mia Baxter,052,192,193,0,0,0,0,0
Baxter Szarkowski,052,193,194,0,0,0,0,0
Patti Davis,052,215,216,0,0,0,0,0
Home Front,052,220,221,0,0,0,0,0
US Fund,052,250,251,0,1,1,1,0
Bush,052,16,16,0,0,0,0,1
Journey,052,26,26,0,0,0,0,0
Hope,052,28,28,0,0,0,0,0
Unicef,052,37,37,0,0,0,0,0
HarperCollins,052,41,41,1,0,1,1,1
Szarkowski,052,82,82,0,0,0,0,0
Unicef,052,86,86,0,0,0,0,0
Bush,052,95,95,0,0,0,0,1
Szarkowski,052,125,125,0,0,0,0,0
Jenna,052,136,136,0,0,0,0,1
Unicef,052,144,144,0,0,0,0,0
Ana,052,162,162,0,0,0,0,0
Szarkowski,052,180,180,0,0,0,0,0
Unicef,052,190,190,0,0,0,0,0
Szarkowski,052,194,194,0,0,0,0,0
Bush,052,196,196,0,0,0,0,1
Front,052,221,221,0,0,0,0,0
Some,052,232,232,0,0,0,0,0
HarperCollins,052,254,254,1,0,1,1,1
Other,052,256,256,0,0,0,0,0
OAO GMKN Norilsk Nickel,053,40,43,1,1,1,1,1
Vladimir Potanin,053,2,3,0,0,0,0,1
Mikhail Prokhorov,053,5,6,0,0,0,0,1
GMKN Norilsk,053,41,42,0,0,0,1,1
Vladimir Putin,053,92,93,0,0,0,0,0
Roland Nash,053,149,150,0,0,0,0,0
Renaissance Capital,053,154,155,1,1,1,1,0
Moscow This,053,157,158,0,0,0,0,0
Potanin,053,3,3,0,0,0,0,1
Prokhorov,053,6,6,0,0,0,0,1
Prokhorov,053,30,30,0,0,0,0,1
Potanin,053,53,53,0,0,0,0,1
Interros,053,57,57,1,0,0,0,0
Norilsk,053,71,71,1,0,0,1,1
Potanin,053,81,81,0,0,0,0,1
Olympics,053,101,101,0,0,0,0,0
Norilsk,053,110,110,1,0,0,1,1
Prokhorov,053,112,112,0,0,0,0,1
Interros,053,119,119,1,0,0,0,0
Norilsk,053,124,124,1,0,0,1,1
One,053,130,130,0,0,0,0,0
Nash,053,150,150,0,0,0,0,0
This,053,158,158,0,0,0,0,0
Potanin,053,163,163,0,0,0,0,1
Norilsk,053,166,166,1,0,0,1,1
Shares,053,171,171,0,0,0,0,0
Norilsk,053,173,173,1,0,0,1,1
GMK Norilsk,054,1,2,0,0,0,0,1
Mikhail Prokhorov,054,7,8,0,0,0,0,0
Vladimir Potanin,054,47,48,0,0,0,0,0
Norilsk Nickel,054,52,53,1,0,0,0,1
Norilsk Nickel,054,107,108,1,0,0,0,1
OAO Polyus,054,142,143,1,1,1,1,0
Potanin Potanin,054,185,186,0,0,0,0,0
Prokhorov,054,8,8,0,0,0,0,0
Prokhorov,054,32,32,0,0,0,0,0
Potanin,054,48,48,0,0,0,0,0
Prokhorov,054,109,109,0,0,0,0,0
Prokhorov,054,114,114,0,0,0,0,0
Potanin,054,116,116,0,0,0,0,0
Prokhorov,054,169,169,0,0,0,0,0
Norilsk,054,178,178,1,0,0,0,1
Potanin,054,186,186,0,0,0,0,0
Interros,054,201,201,0,0,0,0,0
Interros,054,221,221,0,0,0,0,0
Potanin,054,223,223,0,0,0,0,0
OAO GMKN Norilsk,055,0,2,1,1,1,1,1
Societe Generale SA,055,45,47,1,1,1,1,0
ING Groep NV,055,50,52,1,1,1,1,0
Barclays Capital,055,43,44,1,1,1,1,0
Mikhail Galkin,055,147,148,0,0,0,0,0
MDM Bank,055,154,155,0,1,1,1,0
OAO Transneft,055,192,193,1,1,1,1,0
Nickel,055,3,3,0,0,0,0,1
Norilsk,055,27,27,1,0,0,1,1
That,055,116,116,0,0,0,0,0
Norilsk,055,136,136,1,0,0,1,1
Galkin,055,148,148,0,0,0,0,0
Norilsk,055,158,158,1,0,0,1,1
Borrowing,055,171,171,0,0,0,0,1
OAO GMK Norilsk Nickel,056,0,3,1,1,1,1,1
Mother Earth Resource Fund,056,287,290,1,1,1,1,0
The Bolshoi Konimansur,056,36,38,0,0,0,0,1
Moscow The Tajik,056,66,68,0,0,0,0,1
Arctic Circle It,056,122,124,0,0,0,0,0
Tajik Finance Ministry,056,194,196,0,0,0,0,1
Silver Rising Silver,056,204,206,0,0,0,0,1
GMK Norilsk,056,1,2,0,0,0,1,1
The Bolshoi,056,36,37,0,0,0,0,1
Bolshoi Konimansur,056,37,38,0,0,0,0,0
Maxim Finsky,056,57,58,0,0,0,0,0
Moscow The,056,66,67,0,0,0,0,1
The Tajik,056,67,68,0,0,0,0,1
Arctic Circle,056,122,123,0,0,0,0,0
Circle It,056,123,124,0,0,0,0,0
Tajik Finance,056,194,195,0,0,0,0,1
Finance Ministry,056,195,196,0,0,0,0,0
Silver Rising,056,204,205,0,0,0,0,1
Rising Silver,056,205,206,0,0,0,0,1
Roland Jansen,056,284,285,0,0,0,0,0
Earth Resource,056,288,289,0,0,0,1,0
Konimansur,056,38,38,0,0,0,0,0
Finsky,056,58,58,0,0,0,0,0
Tajik,056,68,68,0,0,0,0,1
Norilsk,056,88,88,1,0,0,1,1
Finsky,056,93,93,0,0,0,0,0
Norilsk,056,95,95,1,0,0,1,1
Finsky,056,145,145,0,0,0,0,0
This,056,147,147,0,0,0,0,0
Soviet,056,178,178,0,0,0,0,0
Interfax,056,180,180,0,0,0,0,0
Ministry,056,196,196,0,0,0,0,0
Finsky,056,198,198,0,0,0,0,0
Silver,056,206,206,0,0,0,0,1
Jansen,056,285,285,0,0,0,0,0
Holding NV NUO,057,3,5,0,0,0,0,0
Advisers LLP There,057,34,36,0,0,0,0,0
Delta Lloyd Securities,057,61,63,1,1,1,1,0
SNS Securities NV,057,253,255,1,1,1,1,0
Holding NV,057,3,4,0,1,1,1,0
NV NUO,057,4,5,0,0,0,1,0
Advisers LLP,057,34,35,0,1,1,1,0
LLP There,057,35,36,0,0,0,1,0
Provimi SA,057,40,41,1,1,1,1,0
Pascale Nachtergaele,057,56,57,0,0,0,0,0
Antwerp Belgium,057,65,66,0,0,0,0,0
James Wyatt-Tilby,057,104,105,0,0,0,0,0
January Shares,057,189,190,0,0,0,0,0
Paul Brouwer,057,248,249,0,0,0,0,0
Amsterdam Private,057,257,258,0,0,0,0,0
Shares,057,0,0,0,0,0,0,0
Permira,057,50,50,1,0,0,0,0
Nutreco,057,55,55,1,0,0,0,1
Nachtergaele,057,57,57,0,0,0,0,0
Nachtergaele,057,81,81,0,0,0,0,0
Frank,057,83,83,0,0,0,0,0
Ooijen,057,85,85,0,0,0,0,0
Nutreco,057,89,89,1,0,0,0,1
Permira,057,100,100,1,0,0,0,0
Wyatt-Tilby,057,105,105,0,0,0,0,0
Provimi,057,109,109,1,0,1,1,0
After,057,127,127,0,0,0,0,0
Permira,057,142,142,1,0,0,0,0
Permira,057,176,176,1,0,0,0,0
Provimi,057,180,180,1,0,1,1,0
Shares,057,190,190,0,0,0,0,0
Nutreco,057,192,192,1,0,0,0,1
Earlier,057,211,211,0,0,0,0,0
Nutreco,057,242,242,1,0,0,0,1
Brouwer,057,249,249,0,0,0,0,0
