We,237,138,138,0,0,0,0
Gazit-Globe,237,154,154,1,0,1,1
ORMT,237,168,168,0,0,0,0
Gazit-Globe,237,226,226,1,0,1,1
Katzman,237,240,240,0,0,0,0
Chief Executive Officer Jean-Pierre Vandromme,238,92,96,0,0,0,0
Chief Executive Officer Jean-Pierre,238,92,95,0,0,0,0
Executive Officer Jean-Pierre Vandromme,238,93,96,0,0,0,0
Golden Telecom Inc,238,0,2,1,1,1,1
Chief Executive Officer,238,92,94,0,0,0,0
Executive Officer Jean-Pierre,238,93,95,0,0,0,0
Officer Jean-Pierre Vandromme,238,94,96,0,0,0,0
Russia Ukraine Kazakhstan,238,122,124,0,0,0,0
Corbina Telecom Group,238,210,212,0,1,1,1
Soviet Union,238,16,17,0,0,0,0
Bloomberg News,238,74,75,0,0,0,0
Golden Telecom,238,84,85,1,0,1,1
Chief Executive,238,92,93,0,0,0,0
Executive Officer,238,93,94,0,0,0,0
Officer Jean-Pierre,238,94,95,0,0,0,0
Jean-Pierre Vandromme,238,95,96,0,0,0,0
Golden Telecom,238,101,102,1,0,1,1
Mikhail Fridman's,238,108,109,0,0,0,0
Alfa Group,238,110,111,1,1,1,1
Russia Ukraine,238,122,123,0,0,0,0
Ukraine Kazakhstan,238,123,124,0,0,0,0
Uzbekistan Analysts,238,126,127,0,0,0,0
Golden Telecom,238,148,149,1,0,1,1
MCT Corp,238,170,171,1,1,1,1
OAO Rostelecom,238,184,185,1,1,1,1
Golden Telecom,238,196,197,1,0,1,1
Golden Telecom,238,199,200,1,0,1,1
Corbina Telecom,238,210,211,0,0,1,1
Telecom Group,238,211,212,0,1,1,1
GLDN,238,3,3,0,0,0,0
Nasdaq-listed,238,5,5,0,0,0,0
Internet,238,8,8,0,0,0,0
Union,238,17,17,0,0,0,0
Net,238,31,31,0,0,0,0
Moscow-based,238,51,51,0,0,0,0
US,238,56,56,0,0,0,0
That,238,60,60,0,0,0,0
News,238,75,75,0,0,0,0
Sales,238,77,77,0,0,0,0
Vandromme,238,96,96,0,0,0,0
Kazakhstan,238,124,124,0,0,0,0
Analysts,238,127,127,0,0,0,0
US,238,143,143,0,0,0,0
July,238,162,162,0,0,0,0
Russia's,238,186,186,0,0,0,0
Moscow-,238,214,214,0,0,0,0
Internet,238,217,217,0,0,0,0
May,238,223,223,0,0,0,0
Vice President Wade Chambers,239,143,146,0,0,0,0
Vice President Wade,239,143,145,0,0,0,0
President Wade Chambers,239,144,146,0,0,0,0
Google Inc,239,0,1,1,1,1,1
Yahoo! Inc,239,13,14,1,1,1,1
News Corp,239,37,38,1,1,1,1
OpenSocial Foundation,239,46,47,0,0,0,0
US Web,239,87,88,0,0,0,0
Vice President,239,143,144,0,0,0,0
President Wade,239,144,145,0,0,0,0
Wade Chambers,239,145,146,0,0,0,0
Reston Virginia-based,239,219,220,0,0,0,0
ComScore Inc,239,222,223,1,1,1,1
EMarketer Inc,239,259,260,1,1,1,1
New York,239,262,263,0,0,0,0
GOOG,239,2,2,0,0,0,0
Internet,239,8,8,0,0,0,0
YHOO,239,15,15,0,0,0,0
OpenSocial,239,19,19,0,0,0,0
Yahoo,239,34,34,1,0,0,0
Google,239,35,35,1,0,1,1
MySpace,239,41,41,0,0,0,0
Foundation,239,47,47,0,0,0,0
OpenSocial,239,52,52,0,0,0,0
October,239,55,55,0,0,0,0
Teaming,239,75,75,0,0,0,0
Yahoo,239,77,77,1,0,0,0
Web,239,88,88,0,0,0,0
Google,239,90,90,1,0,1,1
MySpace,239,95,95,0,0,0,0
Google,239,128,128,1,0,1,1
Yahoo,239,142,142,1,0,0,0
Chambers,239,146,146,0,0,0,0
It's,239,152,152,0,0,0,0
I,239,157,157,0,0,0,0
Internet,239,169,169,0,0,0,0
Visitors,239,191,191,0,0,0,0
Facebook,239,193,193,1,0,0,0
January,239,200,200,0,0,0,0
MySpace's,239,206,206,0,0,0,0
Virginia-based,239,220,220,0,0,0,0
Web,239,233,233,0,0,0,0
Ad,239,242,242,0,0,0,0
US,239,249,249,0,0,0,0
Alpine Woods Capital Investors LLC,240,180,184,1,1,1,1
American Financial Realty Trust,240,11,14,1,1,1,1
SL Green Realty Corp,240,37,40,1,1,1,1
Gramercy Capital Corp,240,0,2,1,1,1,1
Woods Capital Investors,240,181,183,0,0,0,1
Lewis Ranieri's,240,6,7,0,0,0,0
Financial Realty,240,12,13,0,0,0,1
Green Realty,240,38,39,0,0,0,1
American Financial,240,50,51,1,1,1,1
American Financial,240,61,62,1,1,1,1
American Financial,240,79,80,1,1,1,1
Wachovia Corp,240,133,134,1,1,1,1
Sam Lieber,240,174,175,0,0,0,0
Woods Capital,240,181,182,0,1,1,1
Capital Investors,240,182,183,0,0,0,1
American Financial,240,185,186,1,1,1,1
American Financial,240,217,218,1,1,1,1
New York-based,240,236,237,0,0,0,0
Ranieri's,240,7,7,0,0,0,0
US,240,23,23,0,0,0,0
Gramercy,240,29,29,1,0,1,1
Friday's,240,58,58,0,0,0,0
Ranieri,240,75,75,0,0,0,0
BAC,240,131,131,0,0,0,0
US,240,140,140,0,0,0,0
Gramercy,240,156,156,1,0,1,1
Lieber,240,175,175,0,0,0,0
I,240,192,192,0,0,0,0
Their,240,205,205,0,0,0,0
Alpine,240,211,211,1,0,1,1
Bloomberg,240,225,225,0,0,0,0
Gramercy,240,238,238,1,0,1,1
A Million Little Pieces,241,49,52,0,0,0,0
New York Stock Exchange,241,102,105,0,0,0,0
Bright Shiny Morning,241,13,15,0,0,0,0
A Million Little,241,49,51,0,0,0,0
Million Little Pieces,241,50,52,0,0,0,0
Smoking Gun Web,241,57,59,0,0,0,0
New York Stock,241,102,104,0,0,0,0
York Stock Exchange,241,103,105,0,0,0,0
News Corp,241,0,1,1,1,1,1
North American,241,9,10,0,0,0,0
Bright Shiny,241,13,14,0,0,0,0
Shiny Morning,241,14,15,0,0,0,0
James Frey,241,20,21,0,0,0,0
New York-based,241,38,39,0,0,0,0
A Million,241,49,50,0,0,0,0
Million Little,241,50,51,0,0,0,0
Little Pieces,241,51,52,0,0,0,0
Smoking Gun,241,57,58,0,0,0,0
Gun Web,241,58,59,0,0,0,0
Oprah Winfrey,241,67,68,0,0,0,0
News Corp,241,88,89,1,1,1,1
Class A,241,90,91,0,0,0,0
New York,241,102,103,0,0,0,0
York Stock,241,103,104,0,0,0,0
Stock Exchange,241,104,105,0,0,0,0
HarperCollins,241,4,4,0,0,0,0
American,241,10,10,0,0,0,0
Morning,241,15,15,0,0,0,0
Frey,241,21,21,0,0,0,0
HarperCollins,241,30,30,0,0,0,0
York-based,241,39,39,0,0,0,0
Pieces,241,52,52,0,0,0,0
Web,241,59,59,0,0,0,0
Winfrey,241,68,68,0,0,0,0
Frey,241,75,75,0,0,0,0
Winfrey,241,79,79,0,0,0,0
Exchange,241,105,105,0,0,0,0
Chief Investment Officer Liu Lefei,242,91,95,0,0,0,0
Ping An Insurance Group Co,242,179,183,1,1,1,1
China Life Insurance Co,242,0,3,1,1,1,1
Chief Investment Officer Liu,242,91,94,0,0,0,0
Investment Officer Liu Lefei,242,92,95,0,0,0,0
Chairman Yang Chao,242,44,46,0,0,0,0
Chief Investment Officer,242,91,93,0,0,0,0
Investment Officer Liu,242,92,94,0,0,0,0
Officer Liu Lefei,242,93,95,0,0,0,0
An Insurance Group,242,180,182,0,1,1,1
Life Insurance,242,1,2,0,0,0,1
Chairman Yang,242,44,45,0,0,0,0
Yang Chao,242,45,46,0,0,0,0
Beijing He,242,56,57,0,0,0,0
Chief Investment,242,91,92,0,0,0,0
Investment Officer,242,92,93,0,0,0,0
Officer Liu,242,93,94,0,0,0,0
Liu Lefei,242,94,95,0,0,0,0
November The,242,98,99,0,0,0,0
China Life,242,149,150,1,0,1,1
An Insurance,242,180,181,0,0,1,1
Insurance Group,242,181,182,0,1,1,1
Shanghai Its,242,200,201,0,0,0,0
Ping An,242,221,222,1,0,1,1
We,242,24,24,0,0,0,0
Chao,242,46,46,0,0,0,0
Chinese,242,52,52,0,0,0,0
Yang,242,71,71,0,0,0,0
Lefei,242,95,95,0,0,0,0
Liu,242,110,110,0,0,0,0
Yang,242,144,144,0,0,0,0
China's,242,184,184,0,0,0,0
Its,242,201,201,0,0,0,0
Some,242,212,212,0,0,0,0
Time Warner TWX Inc,243,4,7,1,1,1,1
Media By Numbers LLC,243,65,68,1,1,1,1
Box Office Mojo LLC,243,86,89,1,1,1,1
The Golden Compass,243,27,29,0,0,0,0
Media By Numbers,243,105,107,1,0,1,1
Media By Numbers,243,185,187,1,0,1,1
Media By Numbers,243,224,226,1,0,1,1
Warner TWX,243,5,6,0,0,0,1
The Golden,243,27,28,0,0,0,0
Golden Compass,243,28,29,0,0,0,0
By Numbers,243,66,67,0,0,0,1
Time Warner,243,70,71,1,0,1,1
New York,243,74,75,0,0,0,0
Office Mojo,243,87,88,0,0,0,1
Phillip Pullman,243,154,155,0,0,0,0
Paul Dergarabedian,243,179,180,0,0,0,0
Encino California-based,243,183,184,0,0,0,0
Hollywood,243,0,0,0,0,0,0
Compass,243,29,29,0,0,0,0
Sales,243,38,38,0,0,0,0
US,243,41,41,0,0,0,0
Canada,243,43,43,0,0,0,0
York,243,75,75,0,0,0,0
While,243,90,90,0,0,0,0
Ticket,243,109,109,0,0,0,0
Iraq,243,126,126,0,0,0,0
In,243,129,129,0,0,0,0
Valley,243,131,131,0,0,0,0
Elah,243,133,133,0,0,0,0
Redacted,243,135,135,0,0,0,0
Compass,243,146,146,0,0,0,0
Pullman,243,155,155,0,0,0,0
There,243,161,161,0,0,0,0
Dergarabedian,243,180,180,0,0,0,0
Dergarabedian,243,238,238,0,0,0,0
HSBC Holdings Plc,244,0,2,1,1,1,1
Chairman Jiang Chaoling,244,132,134,0,0,0,0
HSBA Europe's,244,3,4,0,0,0,0
Peter Wong,244,21,22,0,0,0,0
May Its,244,85,86,0,0,0,0
Chairman Jiang,244,132,133,0,0,0,0
Jiang Chaoling,244,133,134,0,0,0,0
Hong Kong-listed,244,140,141,0,0,0,0
Europe's,244,4,4,0,0,0,0
Wong,244,22,22,0,0,0,0
HSBC,244,24,24,1,0,1,1
HSBC,244,31,31,1,0,1,1
Bocom,244,38,38,1,0,0,0
Chinese,244,41,41,0,0,0,0
That,244,55,55,0,0,0,0
Chinese,244,64,64,0,0,0,0
Shanghai,244,73,73,0,0,0,0
HSBC,244,76,76,1,0,1,1
Bocom,244,83,83,1,0,0,0
Its,244,86,86,0,0,0,0
Bocom,244,101,101,1,0,0,0
China's,244,105,105,0,0,0,0
HSBC,244,125,125,1,0,1,1
Shanghai-based,244,130,130,0,0,0,0
Chaoling,244,134,134,0,0,0,0
Bocom,244,138,138,1,0,0,0
Kong-listed,244,141,141,0,0,0,0
HK$250,244,147,147,0,0,0,0
HK$1220,244,162,162,0,0,0,0
HSBC,244,164,164,1,0,1,1
Merriman Curhan Ford And Co,245,50,54,1,1,1,1
Chief Executive Officer Bradley Wechsler,245,118,122,0,0,0,0
Chief Executive Officer Bradley,245,118,121,0,0,0,0
Executive Officer Bradley Wechsler,245,119,122,0,0,0,0
Providence Rhode Island Excluding,245,148,151,0,0,0,0
Co-Chief Executive Richard Gelfond,245,191,194,0,0,0,0
Curhan Ford And,245,51,53,0,0,0,1
Chief Executive Officer,245,118,120,0,0,0,0
Executive Officer Bradley,245,119,121,0,0,0,0
Officer Bradley Wechsler,245,120,122,0,0,0,0
Providence Rhode Island,245,148,150,0,0,0,0
Rhode Island Excluding,245,149,151,0,0,0,0
Co-Chief Executive Richard,245,191,193,0,0,0,0
Executive Richard Gelfond,245,192,194,0,0,0,0
Imax Corp,245,0,1,1,1,1,1
Curhan Ford,245,51,52,0,0,0,1
Ford And,245,52,53,0,0,0,1
Eric Wold,245,56,57,0,0,0,0
Chief Executive,245,118,119,0,0,0,0
Executive Officer,245,119,120,0,0,0,0
Officer Bradley,245,120,121,0,0,0,0
Bradley Wechsler,245,121,122,0,0,0,0
December The,245,128,129,0,0,0,0
Providence Rhode,245,148,149,0,0,0,0
Rhode Island,245,149,150,0,0,0,0
Island Excluding,245,150,151,0,0,0,0
Co-Chief Executive,245,191,192,0,0,0,0
Executive Richard,245,192,193,0,0,0,0
Richard Gelfond,245,193,194,0,0,0,0
IMAX,245,2,2,0,0,0,0
Imax,245,44,44,1,0,1,1
Wold,245,57,57,0,0,0,0
Sales,245,64,64,0,0,0,0
Imax,245,71,71,1,0,1,1
Wechsler,245,122,122,0,0,0,0
Excluding,245,151,151,0,0,0,0
Imax,245,175,175,1,0,1,1
Wechsler,245,189,189,0,0,0,0
Gelfond,245,194,194,0,0,0,0
Merrill Lynch And Co,246,8,11,1,1,1,1
PT Bumi Resources,246,149,151,1,1,1,1
Lynch And,246,9,10,0,0,0,1
Australia AS51,246,22,23,0,0,0,0
Southeast Asian,246,46,47,0,0,0,0
Merrill Lynch,246,53,54,1,0,1,1
Merrill Lynch,246,82,83,1,0,1,1
Hong Kong-based,246,85,86,0,0,0,0
Mark Matthews,246,88,89,0,0,0,0
Indonesia's,246,0,0,0,0,0,0
AS51,246,23,23,0,0,0,0
Commodity,246,32,32,0,0,0,0
Indonesia,246,36,36,0,0,0,0
US,246,39,39,0,0,0,0
Asian,246,47,47,0,0,0,0
Rising,246,61,61,0,0,0,0
Australia,246,71,71,0,0,0,0
People,246,74,74,0,0,0,0
Kong-based,246,86,86,0,0,0,0
Matthews,246,89,89,0,0,0,0
Robust,246,93,93,0,0,0,0
Indonesia's,246,105,105,0,0,0,0
BUMI,246,152,152,0,0,0,0
Asia's,246,161,161,0,0,0,0
Demand,246,166,166,0,0,0,0
China,246,170,170,0,0,0,0
India,246,172,172,0,0,0,0
Australia,246,180,180,0,0,0,0
Matthews,246,186,186,0,0,0,0
Chief Executive Officer Boerje Ekholm,247,101,105,0,0,0,0
Chief Executive Officer Boerje,247,101,104,0,0,0,0
Executive Officer Boerje Ekholm,247,102,105,0,0,0,0
Chief Executive Officer,247,101,103,0,0,0,0
Executive Officer Boerje,247,102,104,0,0,0,0
Officer Boerje Ekholm,247,103,105,0,0,0,0
Investor AB,247,0,1,1,1,1,1
Swedish Wallenberg,247,4,5,0,0,0,0
Ericsson AB,247,32,33,1,1,1,1
Investor AB,247,76,77,1,1,1,1
Chief Executive,247,101,102,0,0,0,0
Executive Officer,247,102,103,0,0,0,0
Officer Boerje,247,103,104,0,0,0,0
Boerje Ekholm,247,104,105,0,0,0,0
Investor AB,247,153,154,1,1,1,1
SEB AB,247,165,166,1,1,1,1
Investor AB,247,170,171,1,1,1,1
INVEB,247,2,2,0,0,0,0
Wallenberg,247,5,5,0,0,0,0
Net,247,34,34,0,0,0,0
June,247,63,63,0,0,0,0
Stockholm-based,247,65,65,0,0,0,0
Investor,247,98,98,1,0,1,1
Ekholm,247,105,105,0,0,0,0
Rising,247,124,124,0,0,0,0
US,247,127,127,0,0,0,0
Ekholm,247,142,142,0,0,0,0
INVEA,247,155,155,0,0,0,0
Ericsson,247,168,168,1,0,1,1
Finance Minister Brian Cowen,248,173,176,0,0,0,0
European Central Bank,248,62,64,1,1,1,1
National Irish Bank,248,120,122,1,1,1,1
Finance Minister Brian,248,173,175,0,0,0,0
Minister Brian Cowen,248,174,176,0,0,0,0
October Ireland's,248,42,43,0,0,0,0
Ronnie O'Toole,248,115,116,0,0,0,0
Finance Minister,248,173,174,0,0,0,0
Minister Brian,248,174,175,0,0,0,0
Brian Cowen,248,175,176,0,0,0,0
Irish,248,0,0,0,0,0,1
November,248,14,14,0,0,0,0
Home,248,28,28,0,0,0,0
Ireland's,248,43,43,0,0,0,0
Ireland,248,57,57,0,0,0,0
Total,248,73,73,0,0,0,0
November,248,85,85,0,0,0,0
October,248,91,91,0,0,0,0
O'Toole,248,116,116,0,0,0,0
Dublin,248,124,124,0,0,0,0
Irish,248,129,129,0,0,0,1
November,248,136,136,0,0,0,0
Builders,248,149,149,0,0,0,0
Cowen,248,176,176,0,0,0,0
December,248,178,178,0,0,0,0
O'Toole,248,209,209,0,0,0,0
Nuclear Fuel Industries Ltd,249,28,31,1,1,1,1
Kansai Electric Power Co,249,45,48,1,1,1,1
Kazatomprom President Moukhtar Dzhakishev,249,137,140,0,0,0,0
Kazatomprom President Moukhtar,249,137,139,0,0,0,0
President Moukhtar Dzhakishev,249,138,140,0,0,0,0
Fuel Industries,249,29,30,0,1,1,1
Electric Power,249,46,47,0,0,0,1
Central Asian,249,89,90,0,0,0,0
Kazatomprom President,249,137,138,0,0,0,0
President Moukhtar,249,138,139,0,0,0,0
Moukhtar Dzhakishev,249,139,140,0,0,0,0
Kazakhstan,249,0,0,0,0,0,0
Japanese,249,13,13,0,0,0,0
Kazakh,249,21,21,0,0,0,0
Almaty,249,25,25,0,0,0,0
Kazakh,249,34,34,0,0,0,0
Kazatomprom,249,52,52,0,0,0,0
Kazakhstan,249,57,57,0,0,0,0
Japan's,249,73,73,0,0,0,0
Asian,249,90,90,0,0,0,0
We,249,116,116,0,0,0,0
Dzhakishev,249,140,140,0,0,0,0
Chief Executive Officer Thomas Joyce,250,73,77,0,0,0,0
Knight Capital Group Inc,250,0,3,1,1,1,1
Jersey City New Jersey-based,250,42,45,0,0,0,0
Chief Executive Officer Thomas,250,73,76,0,0,0,0
Executive Officer Thomas Joyce,250,74,77,0,0,0,0
Jersey City New,250,42,44,0,0,0,0
City New Jersey-based,250,43,45,0,0,0,0
Chief Executive Officer,250,73,75,0,0,0,0
Executive Officer Thomas,250,74,76,0,0,0,0
Officer Thomas Joyce,250,75,77,0,0,0,0
Capital Group,250,1,2,0,1,1,1
EdgeTrade Inc,250,15,16,1,1,1,1
Jersey City,250,42,43,0,0,0,0
City New,250,43,44,0,0,0,0
New Jersey-based,250,44,45,0,0,0,0
Chief Executive,250,73,74,0,0,0,0
Executive Officer,250,74,75,0,0,0,0
Officer Thomas,250,75,76,0,0,0,0
Thomas Joyce,250,76,77,0,0,0,0
Nasdaq,250,8,8,0,0,0,0
Knight,250,27,27,1,0,1,1
EdgeTrade,250,40,40,1,0,1,1
Jersey-based,250,45,45,0,0,0,0
Knight,250,68,68,1,0,1,1
Joyce,250,77,77,0,0,0,0
Knight,250,85,85,1,0,1,1
Commissions,250,96,96,0,0,0,0
Knight,250,108,108,1,0,1,1
EdgeTrade,250,121,121,1,0,1,1
Knight,250,122,122,1,0,1,1
It's,250,139,139,0,0,0,0
Joyce,250,156,156,0,0,0,0
We,250,164,164,0,0,0,0
So,250,173,173,0,0,0,0
Chief Executive Officer Thomas Joyce,251,103,107,0,0,0,0
American Stock Exchange Broker Dealer,251,227,231,0,0,0,0
Stock Exchange Broker Dealer Index,251,228,232,0,0,0,0
Knight Capital Group Inc,251,0,3,1,1,1,1
Jersey City New Jersey-based,251,43,46,0,0,0,0
Deephaven Capital Management LLC,251,88,91,1,1,1,1
Chief Executive Officer Thomas,251,103,106,0,0,0,0
Executive Officer Thomas Joyce,251,104,107,0,0,0,0
Nasdaq Stock Market The,251,204,207,0,0,0,0
American Stock Exchange Broker,251,227,230,0,0,0,0
Stock Exchange Broker Dealer,251,228,231,0,0,0,0
Exchange Broker Dealer Index,251,229,232,0,0,0,0
Jersey City New,251,43,45,0,0,0,0
City New Jersey-based,251,44,46,0,0,0,0
Chief Executive Officer,251,103,105,0,0,0,0
Executive Officer Thomas,251,104,106,0,0,0,0
Officer Thomas Joyce,251,105,107,0,0,0,0
Nasdaq Stock Market,251,204,206,0,0,0,0
Stock Market The,251,205,207,0,0,0,0
American Stock Exchange,251,227,229,0,0,0,0
Stock Exchange Broker,251,228,230,0,0,0,0
Exchange Broker Dealer,251,229,231,0,0,0,0
Broker Dealer Index,251,230,232,0,0,0,0
Capital Group,251,1,2,0,1,1,1
Jersey City,251,43,44,0,0,0,0
City New,251,44,45,0,0,0,0
New Jersey-based,251,45,46,0,0,0,0
New York,251,71,72,0,0,0,0
Capital Management,251,89,90,0,1,1,1
Chief Executive,251,103,104,0,0,0,0
Executive Officer,251,104,105,0,0,0,0
Officer Thomas,251,105,106,0,0,0,0
Thomas Joyce,251,106,107,0,0,0,0
Nasdaq Stock,251,204,205,0,0,0,0
Stock Market,251,205,206,0,0,0,0
Market The,251,206,207,0,0,0,0
American Stock,251,227,228,0,0,0,0
Stock Exchange,251,228,229,0,0,0,0
Exchange Broker,251,229,230,0,0,0,0
Broker Dealer,251,230,231,0,0,0,0
Dealer Index,251,231,232,0,0,0,0
Nasdaq,251,9,9,0,0,0,0
Profit,251,24,24,0,0,0,0
Jersey-based,251,46,46,0,0,0,0
Revenue,251,53,53,0,0,0,0
Knight,251,60,60,1,0,1,1
York,251,72,72,0,0,0,0
Joyce,251,107,107,0,0,0,0
I,251,131,131,0,0,0,0
Joyce,251,137,137,0,0,0,0
We,251,145,145,0,0,0,0
We,251,162,162,0,0,0,0
Knight,251,176,176,1,0,1,1
Index,251,232,232,0,0,0,0
Chief Executive Officer David Fischel,252,161,165,0,0,0,0
Investment Property Databank Ltd,252,118,121,1,1,1,1
Chief Executive Officer David,252,161,164,0,0,0,0
Executive Officer David Fischel,252,162,165,0,0,0,0
Liberty International Plc,252,0,2,1,1,1,1
Chief Executive Officer,252,161,163,0,0,0,0
Executive Officer David,252,162,164,0,0,0,0
Officer David Fischel,252,163,165,0,0,0,0
Real Estate Index,252,204,206,0,0,0,0
The London-based,252,34,35,0,0,0,0
Property Databank,252,119,120,0,0,0,1
Chief Executive,252,161,162,0,0,0,0
Executive Officer,252,162,163,0,0,0,0
Officer David,252,163,164,0,0,0,0
David Fischel,252,164,165,0,0,0,0
London The,252,181,182,0,0,0,0
The FTSE,252,201,202,0,0,0,0
Real Estate,252,204,205,0,0,0,0
Estate Index,252,205,206,0,0,0,0
MetroCentre,252,5,5,0,0,0,0
UK,252,8,8,0,0,0,0
London-based,252,35,35,0,0,0,0
Net,252,65,65,0,0,0,0
Liberty,252,78,78,1,0,1,1
Liberty,252,94,94,1,0,1,1
UK,252,105,105,0,0,0,0
Retail,252,122,122,0,0,0,0
UK,252,127,127,0,0,0,0
US,252,158,158,0,0,0,0
Fischel,252,165,165,0,0,0,0
Liberty,252,172,172,1,0,1,1
Index,252,206,206,0,0,0,0
Chief Financial Officer Stuart Burgdoerfer,253,35,39,0,0,0,0
Chief Financial Officer Stuart,253,35,38,0,0,0,0
Financial Officer Stuart Burgdoerfer,253,36,39,0,0,0,0
Bath And Body Works,253,83,86,1,0,0,0
White Barn Candle Co,253,141,144,1,1,1,1
New York Stock Exchange,253,155,158,0,0,0,0
Limited Brands Inc,253,0,2,1,1,1,1
Chief Financial Officer,253,35,37,0,0,0,0
Financial Officer Stuart,253,36,38,0,0,0,0
Officer Stuart Burgdoerfer,253,37,39,0,0,0,0
New York Stock,253,155,157,0,0,0,0
York Stock Exchange,253,156,158,0,0,0,0
Chief Financial,253,35,36,0,1,1,1
Financial Officer,253,36,37,0,0,0,1
Officer Stuart,253,37,38,0,0,0,0
Stuart Burgdoerfer,253,38,39,0,0,0,0
Columbus Ohio,253,50,51,0,0,0,0
Limited Brands,253,53,54,1,0,1,1
Victoria's Secret,253,80,81,1,0,0,0
And Body,253,84,85,0,0,0,0
Limited Brands,253,127,128,1,0,1,1
Limited Brands,253,132,133,1,0,1,1
La Senza,253,137,138,1,0,0,0
Barn Candle,253,142,143,0,0,0,1
New York,253,155,156,0,0,0,0
York Stock,253,156,157,0,0,0,0
Stock Exchange,253,157,158,0,0,0,0
LTD,253,3,3,0,0,0,0
Burgdoerfer,253,39,39,0,0,0,0
Ohio,253,51,51,0,0,0,0
Earlier,253,57,57,0,0,0,0
Sales,253,109,109,0,0,0,0
Exchange,253,158,158,0,0,0,0
Lockheed Martin Corp,254,0,2,1,1,1,1
Northrop Grumman Corp,254,86,88,1,1,1,1
SAIC Inc,254,15,16,1,1,1,1
Medicaid Services,254,32,33,0,0,0,0
Bethesda Maryland-based,254,51,52,0,0,0,0
LMT,254,3,3,0,0,0,0
US,254,12,12,0,0,0,0
SAI,254,17,17,0,0,0,0
Centers,254,28,28,0,0,0,0
Medicare,254,30,30,0,0,0,0
Services,254,33,33,0,0,0,0
Lockheed,254,53,53,1,0,1,1
SAIC,254,55,55,1,0,1,1
Lockheed,254,61,61,1,0,1,1
SAIC,254,63,63,1,0,1,1
Lockheed,254,82,82,1,0,1,1
NOC,254,89,89,0,0,0,0
Work,254,109,109,0,0,0,0
Lockheed,254,116,116,1,0,1,1
SAIC,254,118,118,1,0,1,1
Potential,254,141,141,0,0,0,0
Deutsche Lufthansa AG,255,0,2,1,1,1,1
Moscow Cologne Germany-based,255,95,97,0,0,0,0
Germany's Transport Ministry,255,182,184,0,0,0,0
LHA Germany's,255,3,4,0,0,0,0
Michael Goentgens,255,64,65,0,0,0,0
Moscow Cologne,255,95,96,0,0,0,0
Cologne Germany-based,255,96,97,0,0,0,0
OAO Aeroflot,255,102,103,1,1,1,1
Germany Russia,255,140,141,0,0,0,0
Europe Germany,255,159,160,0,0,0,0
Sven Ulbrich,255,177,178,0,0,0,0
Germany's Transport,255,182,183,0,0,0,0
Transport Ministry,255,183,184,0,0,0,0
Germany's,255,4,4,0,0,0,0
Russian,255,9,9,0,0,0,0
Siberia,255,20,20,0,0,0,0
Kazakhstan,255,22,22,0,0,0,0
Lufthansa,255,33,33,1,0,0,1
Russian,255,36,36,0,0,0,0
Kazakh,255,50,50,0,0,0,0
Astana,255,53,53,0,0,0,0
Krasnoyarsk,255,61,61,0,0,0,0
Goentgens,255,65,65,0,0,0,0
Krasnoyarsk,255,67,67,0,0,0,0
Goentgens,255,75,75,0,0,0,0
Russian,255,81,81,0,0,0,0
Lufthansa,255,98,98,1,0,0,1
Russian,255,100,100,0,0,0,0
AFLT,255,104,104,0,0,0,0
Lufthansa,255,118,118,1,0,0,1
Russia,255,127,127,0,0,0,0
Aeroflot,255,132,132,1,0,1,1
Russia,255,141,141,0,0,0,0
Asia,255,157,157,0,0,0,0
Germany,255,160,160,0,0,0,0
Russia,255,162,162,0,0,0,0
Lufthansa,255,175,175,1,0,0,1
Ulbrich,255,178,178,0,0,0,0
Ministry,255,184,184,0,0,0,0
Iraqi Foreign Minister Hoshyar Zebari,256,59,63,0,0,0,0
Russian Finance Minister Alexei Kudrin,256,192,196,0,0,0,0
Iraqi Foreign Minister Hoshyar,256,59,62,0,0,0,0
Foreign Minister Hoshyar Zebari,256,60,63,0,0,0,0
Russian Finance Minister Alexei,256,192,195,0,0,0,0
Finance Minister Alexei Kudrin,256,193,196,0,0,0,0
Iraqi Foreign Minister,256,59,61,0,0,0,0
Foreign Minister Hoshyar,256,60,62,0,0,0,0
Minister Hoshyar Zebari,256,61,63,0,0,0,0
World Energy Russia,256,171,173,0,0,0,0
Russian Finance Minister,256,192,194,0,0,0,0
Finance Minister Alexei,256,193,195,0,0,0,0
Minister Alexei Kudrin,256,194,196,0,0,0,0
Vagit Alekperov,256,0,1,0,0,0,0
OAO Lukoil,256,11,12,1,1,1,1
West Qurna-2,256,40,41,0,0,0,0
Dmitry Dolgov,256,45,46,0,0,0,0
Iraqi Foreign,256,59,60,0,0,0,0
Foreign Minister,256,60,61,0,0,0,0
Minister Hoshyar,256,61,62,0,0,0,0
Hoshyar Zebari,256,62,63,0,0,0,0
Saddam Hussein,256,80,81,0,0,0,0
COP Iraq's,256,96,97,0,0,0,0
West Qurna-2,256,114,115,0,0,0,0
West Qurna-2,256,127,128,0,0,0,0
Saudi Arabia,256,152,153,0,0,0,0
BP Plc,256,165,166,1,1,1,1
Statistical Review,256,168,169,0,0,0,0
World Energy,256,171,172,0,0,0,0
Energy Russia,256,172,173,0,0,0,0
Russian Finance,256,192,193,0,0,0,0
Finance Minister,256,193,194,0,0,0,0
Minister Alexei,256,194,195,0,0,0,0
Alexei Kudrin,256,195,196,0,0,0,0
